bugID,opened_date,release,status,inheritance,overriding,fixed_date,modified_files
754258,20120511063458,1.7R2,RESOLVED,YES,NO,20120601172510,README.html apiClasses.properties build.properties build.xml deprecatedsrc/build.xml deprecatedsrc/org/mozilla/javascript/ClassDefinitionException.java deprecatedsrc/org/mozilla/javascript/NotAFunctionException.java deprecatedsrc/org/mozilla/javascript/PropertyException.java deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/LogicalEquality.java deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/Namespace.java deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/NamespaceHelper.java deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/QName.java deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/XML.java deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/XMLCtor.java deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/XMLLibImpl.java deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/XMLList.java deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/XMLName.java deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/XMLObjectImpl.java deprecatedsrc/org/mozilla/javascript/xml/impl/xmlbeans/XMLWithScope.java examples/Control.java examples/Counter.java examples/CounterTest.java examples/DynamicScopes.java examples/E4X/e4x_example.js examples/File.java examples/Foo.java examples/Matrix.java examples/NervousText.html examples/NervousText.js examples/PrimitiveWrapFactory.java examples/RunScript.java examples/RunScript2.java examples/RunScript3.java examples/RunScript4.java examples/Shell.java examples/SwingApplication.js examples/checkParam.js examples/enum.js examples/jsdoc.js examples/liveConnect.js examples/unique.js src/build.xml src/org/mozilla/classfile/ByteCode.java src/org/mozilla/classfile/ClassFileWriter.java src/org/mozilla/javascript/Arguments.java src/org/mozilla/javascript/BaseFunction.java src/org/mozilla/javascript/BoundFunction.java src/org/mozilla/javascript/Callable.java src/org/mozilla/javascript/ClassCache.java src/org/mozilla/javascript/ClassShutter.java src/org/mozilla/javascript/CodeGenerator.java src/org/mozilla/javascript/CompilerEnvirons.java src/org/mozilla/javascript/ConsString.java src/org/mozilla/javascript/ConstProperties.java src/org/mozilla/javascript/Context.java src/org/mozilla/javascript/ContextAction.java src/org/mozilla/javascript/ContextFactory.java src/org/mozilla/javascript/ContextListener.java src/org/mozilla/javascript/ContinuationPending.java src/org/mozilla/javascript/Decompiler.java src/org/mozilla/javascript/DefaultErrorReporter.java src/org/mozilla/javascript/DefiningClassLoader.java src/org/mozilla/javascript/Delegator.java src/org/mozilla/javascript/EcmaError.java src/org/mozilla/javascript/ErrorReporter.java src/org/mozilla/javascript/Evaluator.java src/org/mozilla/javascript/EvaluatorException.java src/org/mozilla/javascript/Function.java src/org/mozilla/javascript/FunctionObject.java src/org/mozilla/javascript/GeneratedClassLoader.java src/org/mozilla/javascript/IRFactory.java src/org/mozilla/javascript/Icode.java src/org/mozilla/javascript/IdFunctionCall.java src/org/mozilla/javascript/IdFunctionObject.java src/org/mozilla/javascript/IdScriptableObject.java src/org/mozilla/javascript/ImporterTopLevel.java src/org/mozilla/javascript/InterfaceAdapter.java src/org/mozilla/javascript/InterpretedFunction.java src/org/mozilla/javascript/Interpreter.java src/org/mozilla/javascript/InterpreterData.java src/org/mozilla/javascript/JavaAdapter.java src/org/mozilla/javascript/JavaMembers.java src/org/mozilla/javascript/JavaScriptException.java src/org/mozilla/javascript/Kit.java src/org/mozilla/javascript/LazilyLoadedCtor.java src/org/mozilla/javascript/MemberBox.java src/org/mozilla/javascript/NativeArray.java src/org/mozilla/javascript/NativeBoolean.java src/org/mozilla/javascript/NativeCall.java src/org/mozilla/javascript/NativeContinuation.java src/org/mozilla/javascript/NativeDate.java src/org/mozilla/javascript/NativeError.java src/org/mozilla/javascript/NativeFunction.java src/org/mozilla/javascript/NativeGenerator.java src/org/mozilla/javascript/NativeGlobal.java src/org/mozilla/javascript/NativeIterator.java src/org/mozilla/javascript/NativeJSON.java src/org/mozilla/javascript/NativeJavaArray.java src/org/mozilla/javascript/NativeJavaClass.java src/org/mozilla/javascript/NativeJavaConstructor.java src/org/mozilla/javascript/NativeJavaMethod.java src/org/mozilla/javascript/NativeJavaObject.java src/org/mozilla/javascript/NativeJavaPackage.java src/org/mozilla/javascript/NativeJavaTopPackage.java src/org/mozilla/javascript/NativeMath.java src/org/mozilla/javascript/NativeNumber.java src/org/mozilla/javascript/NativeObject.java src/org/mozilla/javascript/NativeScript.java src/org/mozilla/javascript/NativeString.java src/org/mozilla/javascript/NativeWith.java src/org/mozilla/javascript/Node.java src/org/mozilla/javascript/NodeTransformer.java src/org/mozilla/javascript/ObjArray.java src/org/mozilla/javascript/ObjToIntMap.java src/org/mozilla/javascript/Parser.java src/org/mozilla/javascript/PolicySecurityController.java src/org/mozilla/javascript/Ref.java src/org/mozilla/javascript/RefCallable.java src/org/mozilla/javascript/RegExpProxy.java src/org/mozilla/javascript/RhinoException.java src/org/mozilla/javascript/RhinoSecurityManager.java src/org/mozilla/javascript/Script.java src/org/mozilla/javascript/ScriptRuntime.java src/org/mozilla/javascript/ScriptStackElement.java src/org/mozilla/javascript/Scriptable.java src/org/mozilla/javascript/ScriptableObject.java src/org/mozilla/javascript/SecureCaller.java src/org/mozilla/javascript/SecurityController.java src/org/mozilla/javascript/SecurityUtilities.java src/org/mozilla/javascript/SpecialRef.java src/org/mozilla/javascript/Synchronizer.java src/org/mozilla/javascript/Token.java src/org/mozilla/javascript/TokenStream.java src/org/mozilla/javascript/TopLevel.java src/org/mozilla/javascript/UintMap.java src/org/mozilla/javascript/Undefined.java src/org/mozilla/javascript/UniqueTag.java src/org/mozilla/javascript/VMBridge.java src/org/mozilla/javascript/WrapFactory.java src/org/mozilla/javascript/WrappedException.java src/org/mozilla/javascript/Wrapper.java src/org/mozilla/javascript/annotations/JSConstructor.java src/org/mozilla/javascript/annotations/JSFunction.java src/org/mozilla/javascript/annotations/JSGetter.java src/org/mozilla/javascript/annotations/JSSetter.java src/org/mozilla/javascript/annotations/JSStaticFunction.java src/org/mozilla/javascript/ast/ArrayComprehension.java src/org/mozilla/javascript/ast/ArrayComprehensionLoop.java src/org/mozilla/javascript/ast/ArrayLiteral.java src/org/mozilla/javascript/ast/Assignment.java src/org/mozilla/javascript/ast/AstNode.java src/org/mozilla/javascript/ast/AstRoot.java src/org/mozilla/javascript/ast/Block.java src/org/mozilla/javascript/ast/BreakStatement.java src/org/mozilla/javascript/ast/CatchClause.java src/org/mozilla/javascript/ast/Comment.java src/org/mozilla/javascript/ast/ConditionalExpression.java src/org/mozilla/javascript/ast/ContinueStatement.java src/org/mozilla/javascript/ast/DestructuringForm.java src/org/mozilla/javascript/ast/DoLoop.java src/org/mozilla/javascript/ast/ElementGet.java src/org/mozilla/javascript/ast/EmptyExpression.java src/org/mozilla/javascript/ast/EmptyStatement.java src/org/mozilla/javascript/ast/ErrorCollector.java src/org/mozilla/javascript/ast/ErrorNode.java src/org/mozilla/javascript/ast/ExpressionStatement.java src/org/mozilla/javascript/ast/ForInLoop.java src/org/mozilla/javascript/ast/ForLoop.java src/org/mozilla/javascript/ast/FunctionCall.java src/org/mozilla/javascript/ast/FunctionNode.java src/org/mozilla/javascript/ast/GeneratorExpression.java src/org/mozilla/javascript/ast/GeneratorExpressionLoop.java src/org/mozilla/javascript/ast/IdeErrorReporter.java src/org/mozilla/javascript/ast/IfStatement.java src/org/mozilla/javascript/ast/InfixExpression.java src/org/mozilla/javascript/ast/Jump.java src/org/mozilla/javascript/ast/KeywordLiteral.java src/org/mozilla/javascript/ast/Label.java src/org/mozilla/javascript/ast/LabeledStatement.java src/org/mozilla/javascript/ast/LetNode.java src/org/mozilla/javascript/ast/Loop.java src/org/mozilla/javascript/ast/Name.java src/org/mozilla/javascript/ast/NewExpression.java src/org/mozilla/javascript/ast/NodeVisitor.java src/org/mozilla/javascript/ast/NumberLiteral.java src/org/mozilla/javascript/ast/ObjectLiteral.java src/org/mozilla/javascript/ast/ObjectProperty.java src/org/mozilla/javascript/ast/ParenthesizedExpression.java src/org/mozilla/javascript/ast/ParseProblem.java src/org/mozilla/javascript/ast/PropertyGet.java src/org/mozilla/javascript/ast/RegExpLiteral.java src/org/mozilla/javascript/ast/ReturnStatement.java src/org/mozilla/javascript/ast/Scope.java src/org/mozilla/javascript/ast/ScriptNode.java src/org/mozilla/javascript/ast/StringLiteral.java src/org/mozilla/javascript/ast/SwitchCase.java src/org/mozilla/javascript/ast/SwitchStatement.java src/org/mozilla/javascript/ast/Symbol.java src/org/mozilla/javascript/ast/ThrowStatement.java src/org/mozilla/javascript/ast/TryStatement.java src/org/mozilla/javascript/ast/UnaryExpression.java src/org/mozilla/javascript/ast/VariableDeclaration.java src/org/mozilla/javascript/ast/VariableInitializer.java src/org/mozilla/javascript/ast/WhileLoop.java src/org/mozilla/javascript/ast/WithStatement.java src/org/mozilla/javascript/ast/XmlDotQuery.java src/org/mozilla/javascript/ast/XmlElemRef.java src/org/mozilla/javascript/ast/XmlExpression.java src/org/mozilla/javascript/ast/XmlFragment.java src/org/mozilla/javascript/ast/XmlLiteral.java src/org/mozilla/javascript/ast/XmlMemberGet.java src/org/mozilla/javascript/ast/XmlPropRef.java src/org/mozilla/javascript/ast/XmlRef.java src/org/mozilla/javascript/ast/XmlString.java src/org/mozilla/javascript/ast/Yield.java src/org/mozilla/javascript/commonjs/module/ModuleScope.java src/org/mozilla/javascript/commonjs/module/ModuleScript.java src/org/mozilla/javascript/commonjs/module/ModuleScriptProvider.java src/org/mozilla/javascript/commonjs/module/Require.java src/org/mozilla/javascript/commonjs/module/RequireBuilder.java src/org/mozilla/javascript/commonjs/module/package.html src/org/mozilla/javascript/commonjs/module/provider/CachingModuleScriptProviderBase.java src/org/mozilla/javascript/commonjs/module/provider/DefaultUrlConnectionExpiryCalculator.java src/org/mozilla/javascript/commonjs/module/provider/ModuleSource.java src/org/mozilla/javascript/commonjs/module/provider/ModuleSourceProvider.java src/org/mozilla/javascript/commonjs/module/provider/ModuleSourceProviderBase.java src/org/mozilla/javascript/commonjs/module/provider/MultiModuleScriptProvider.java src/org/mozilla/javascript/commonjs/module/provider/ParsedContentType.java src/org/mozilla/javascript/commonjs/module/provider/SoftCachingModuleScriptProvider.java src/org/mozilla/javascript/commonjs/module/provider/StrongCachingModuleScriptProvider.java src/org/mozilla/javascript/commonjs/module/provider/UrlConnectionExpiryCalculator.java src/org/mozilla/javascript/commonjs/module/provider/UrlConnectionSecurityDomainProvider.java src/org/mozilla/javascript/commonjs/module/provider/UrlModuleSourceProvider.java src/org/mozilla/javascript/commonjs/module/provider/package.html src/org/mozilla/javascript/debug/DebugFrame.java src/org/mozilla/javascript/debug/DebuggableObject.java src/org/mozilla/javascript/debug/DebuggableScript.java src/org/mozilla/javascript/debug/Debugger.java src/org/mozilla/javascript/jdk13/VMBridge_jdk13.java src/org/mozilla/javascript/jdk15/VMBridge_jdk15.java src/org/mozilla/javascript/json/JsonParser.java src/org/mozilla/javascript/optimizer/Block.java src/org/mozilla/javascript/optimizer/ClassCompiler.java src/org/mozilla/javascript/optimizer/Codegen.java src/org/mozilla/javascript/optimizer/OptFunctionNode.java src/org/mozilla/javascript/optimizer/OptRuntime.java src/org/mozilla/javascript/optimizer/OptTransformer.java src/org/mozilla/javascript/optimizer/Optimizer.java src/org/mozilla/javascript/regexp/NativeRegExp.java src/org/mozilla/javascript/regexp/NativeRegExpCtor.java src/org/mozilla/javascript/regexp/RegExpImpl.java src/org/mozilla/javascript/regexp/SubString.java src/org/mozilla/javascript/resources/Messages.properties src/org/mozilla/javascript/resources/Messages_fr.properties src/org/mozilla/javascript/serialize/ScriptableInputStream.java src/org/mozilla/javascript/serialize/ScriptableOutputStream.java src/org/mozilla/javascript/xml/XMLLib.java src/org/mozilla/javascript/xml/XMLObject.java testsrc/build.xml testsrc/doctests/368019.doctest testsrc/doctests/369860.doctest testsrc/doctests/393794.doctest testsrc/doctests/413838.doctest testsrc/doctests/423557.doctest testsrc/doctests/429121.doctest testsrc/doctests/433878.doctest testsrc/doctests/434041.doctest testsrc/doctests/439530.doctest testsrc/doctests/441417.doctest testsrc/doctests/442922.doctest testsrc/doctests/467396.doctest testsrc/doctests/473761.doctest testsrc/doctests/477233.doctest testsrc/doctests/480758.doctest testsrc/doctests/524931.doctest testsrc/doctests/623246.doctest testsrc/doctests/700651.doctest testsrc/doctests/Counter.doctest testsrc/doctests/Matrix.doctest testsrc/doctests/arguments.doctest testsrc/doctests/array.dense.doctest testsrc/doctests/array.isarray.doctest testsrc/doctests/array.length.doctest testsrc/doctests/array.sparse.doctest testsrc/doctests/arrays.doctest testsrc/doctests/canonicalize.doctest testsrc/doctests/controlchars.doctest testsrc/doctests/date.parse.doctest testsrc/doctests/date.toisostring.doctest testsrc/doctests/date.tojson.doctest testsrc/doctests/error.tostring.doctest testsrc/doctests/eval.doctest testsrc/doctests/expressionclosure.doctest testsrc/doctests/function.bind.doctest testsrc/doctests/iterable.doctest testsrc/doctests/iteratorKeys.doctest testsrc/doctests/javaadapter.doctest testsrc/doctests/json.doctest testsrc/doctests/number.tostring.doctest testsrc/doctests/object.create.doctest testsrc/doctests/object.defineproperties.doctest testsrc/doctests/object.defineproperty.doctest testsrc/doctests/object.extensible.doctest testsrc/doctests/object.freeze.doctest testsrc/doctests/object.getownpropertydescriptor.doctest testsrc/doctests/object.getownpropertynames.doctest testsrc/doctests/object.getprototypeof.doctest testsrc/doctests/object.isfrozen.doctest testsrc/doctests/object.issealed.doctest testsrc/doctests/object.keys.doctest testsrc/doctests/object.seal.doctest testsrc/doctests/parseint.doctest testsrc/doctests/regexp.literals.doctest testsrc/doctests/regexp.source.doctest testsrc/doctests/serialize.doctest testsrc/doctests/string.trim.doctest testsrc/doctests/tail-call-in-try.doctest testsrc/doctests/test2.doctest testsrc/doctests/util.js testsrc/doctests/whitespace.doctest testsrc/doctests/with.doctest testsrc/doctests/xmlOptions.doctest testsrc/jstests/401561.jstest testsrc/jstests/420012.jstest testsrc/jstests/437988.jstest testsrc/jstests/524931.jstest testsrc/jstests/577141.jstest testsrc/jstests/660799.jstest testsrc/jstests/688458.jstest testsrc/jstests/destructuringLvalue.jstest testsrc/org/mozilla/javascript/drivers/JsDriver.java testsrc/org/mozilla/javascript/drivers/JsTestsBase.java testsrc/org/mozilla/javascript/drivers/ShellTest.java testsrc/org/mozilla/javascript/drivers/StandardTests.java testsrc/org/mozilla/javascript/drivers/TestUtils.java testsrc/org/mozilla/javascript/drivers/results.html testsrc/org/mozilla/javascript/testing/TestErrorReporter.java testsrc/org/mozilla/javascript/tests/ApplyOnPrimitiveNumberTest.java testsrc/org/mozilla/javascript/tests/ArrayConcatTest.java testsrc/org/mozilla/javascript/tests/Bug409702Test.java testsrc/org/mozilla/javascript/tests/Bug412433Test.java testsrc/org/mozilla/javascript/tests/Bug419940Test.java testsrc/org/mozilla/javascript/tests/Bug421071Test.java testsrc/org/mozilla/javascript/tests/Bug448816Test.java testsrc/org/mozilla/javascript/tests/Bug466207Test.java testsrc/org/mozilla/javascript/tests/Bug467396Test.java testsrc/org/mozilla/javascript/tests/Bug482203.js testsrc/org/mozilla/javascript/tests/Bug482203Test.java testsrc/org/mozilla/javascript/tests/Bug491621Test.java testsrc/org/mozilla/javascript/tests/Bug492525Test.java testsrc/org/mozilla/javascript/tests/Bug496585Test.java testsrc/org/mozilla/javascript/tests/Bug687669Test.java testsrc/org/mozilla/javascript/tests/Bug688018Test.java testsrc/org/mozilla/javascript/tests/Bug688021Test.java testsrc/org/mozilla/javascript/tests/Bug689308Test.java testsrc/org/mozilla/javascript/tests/Bug689314Test.java testsrc/org/mozilla/javascript/tests/Bug708801Test.java testsrc/org/mozilla/javascript/tests/Bug714204Test.java testsrc/org/mozilla/javascript/tests/ClassShutterExceptionTest.java testsrc/org/mozilla/javascript/tests/ContextFactoryTest.java testsrc/org/mozilla/javascript/tests/ContinuationsApiTest.java testsrc/org/mozilla/javascript/tests/CustomSetterAcceptNullScriptableTest.java testsrc/org/mozilla/javascript/tests/DecompileTest.java testsrc/org/mozilla/javascript/tests/DefineClassTest.java testsrc/org/mozilla/javascript/tests/DefineFunctionPropertiesTest.java testsrc/org/mozilla/javascript/tests/DeletePropertyTest.java testsrc/org/mozilla/javascript/tests/DoctestsTest.java testsrc/org/mozilla/javascript/tests/ErrorPropertiesTest.java testsrc/org/mozilla/javascript/tests/Evaluator.java testsrc/org/mozilla/javascript/tests/FunctionTest.java testsrc/org/mozilla/javascript/tests/GeneratedClassNameTest.java testsrc/org/mozilla/javascript/tests/GeneratedMethodNameTest.java testsrc/org/mozilla/javascript/tests/GlobalParseXTest.java testsrc/org/mozilla/javascript/tests/JavaAcessibilityTest.java testsrc/org/mozilla/javascript/tests/JsTestsTest.java testsrc/org/mozilla/javascript/tests/MozillaSuiteTest.java testsrc/org/mozilla/javascript/tests/NativeArrayTest.java testsrc/org/mozilla/javascript/tests/NativeStringTest.java testsrc/org/mozilla/javascript/tests/ObserveInstructionCountTest.java testsrc/org/mozilla/javascript/tests/ParserTest.java testsrc/org/mozilla/javascript/tests/PrimitiveTypeScopeResolutionTest.java testsrc/org/mozilla/javascript/tests/PrivateAccessClass.java testsrc/org/mozilla/javascript/tests/StackTraceTest.java testsrc/org/mozilla/javascript/tests/StrictModeApiTest.java testsrc/org/mozilla/javascript/tests/TypeOfTest.java testsrc/org/mozilla/javascript/tests/Utils.java testsrc/org/mozilla/javascript/tests/WriteReadOnlyPropertyTest.java testsrc/org/mozilla/javascript/tests/es5/ObjectGetOwnPropertyDescriptorTest.java testsrc/org/mozilla/javascript/tests/es5/ObjectGetOwnPropertyNamesTest.java testsrc/org/mozilla/javascript/tests/es5/ObjectKeysTest.java testsrc/org/mozilla/javascript/tests/es5/Test262RegExpTest.java testsrc/org/mozilla/javascript/tests/json/JsonParserTest.java toolsrc/build.xml toolsrc/org/mozilla/javascript/tools/SourceReader.java toolsrc/org/mozilla/javascript/tools/ToolErrorReporter.java toolsrc/org/mozilla/javascript/tools/debugger/Dim.java toolsrc/org/mozilla/javascript/tools/debugger/GuiCallback.java toolsrc/org/mozilla/javascript/tools/debugger/Main.java toolsrc/org/mozilla/javascript/tools/debugger/ScopeProvider.java toolsrc/org/mozilla/javascript/tools/debugger/SourceProvider.java toolsrc/org/mozilla/javascript/tools/debugger/SwingGui.java toolsrc/org/mozilla/javascript/tools/debugger/build.xml toolsrc/org/mozilla/javascript/tools/debugger/test.js toolsrc/org/mozilla/javascript/tools/idswitch/CodePrinter.java toolsrc/org/mozilla/javascript/tools/idswitch/FileBody.java toolsrc/org/mozilla/javascript/tools/idswitch/IdValuePair.java toolsrc/org/mozilla/javascript/tools/idswitch/Main.java toolsrc/org/mozilla/javascript/tools/idswitch/SwitchGenerator.java toolsrc/org/mozilla/javascript/tools/jsc/Main.java toolsrc/org/mozilla/javascript/tools/resources/Messages.properties toolsrc/org/mozilla/javascript/tools/shell/ConsoleTextArea.java toolsrc/org/mozilla/javascript/tools/shell/Environment.java toolsrc/org/mozilla/javascript/tools/shell/Global.java toolsrc/org/mozilla/javascript/tools/shell/JSConsole.java toolsrc/org/mozilla/javascript/tools/shell/JavaPolicySecurity.java toolsrc/org/mozilla/javascript/tools/shell/Main.java toolsrc/org/mozilla/javascript/tools/shell/QuitAction.java toolsrc/org/mozilla/javascript/tools/shell/SecurityProxy.java toolsrc/org/mozilla/javascript/tools/shell/ShellContextFactory.java toolsrc/org/mozilla/javascript/tools/shell/ShellLine.java xmlimplsrc/build.xml xmlimplsrc/org/mozilla/javascript/xmlimpl/Namespace.java xmlimplsrc/org/mozilla/javascript/xmlimpl/QName.java xmlimplsrc/org/mozilla/javascript/xmlimpl/XML.java xmlimplsrc/org/mozilla/javascript/xmlimpl/XMLCtor.java xmlimplsrc/org/mozilla/javascript/xmlimpl/XMLLibImpl.java xmlimplsrc/org/mozilla/javascript/xmlimpl/XMLList.java xmlimplsrc/org/mozilla/javascript/xmlimpl/XMLName.java xmlimplsrc/org/mozilla/javascript/xmlimpl/XMLObjectImpl.java xmlimplsrc/org/mozilla/javascript/xmlimpl/XMLWithScope.java xmlimplsrc/org/mozilla/javascript/xmlimpl/XmlNode.java xmlimplsrc/org/mozilla/javascript/xmlimpl/XmlProcessor.java
758916,20120526165601,1.7R2,RESOLVED,NO,NO,20120618112215,src/org/mozilla/classfile/ClassFileWriter.java
772011,20120709034422,1.7R4,RESOLVED,NO,NO,20120709151341,src/org/mozilla/javascript/Decompiler.java src/org/mozilla/javascript/IRFactory.java
772833,20120711065231,1.7R4,RESOLVED,NO,NO,20120711155725 20120720140841,src/org/mozilla/javascript/Parser.java
773573,20120713024117,1.7R4,RESOLVED,NO,NO,20120713215749 20120728114751 20120803011033,src/org/mozilla/javascript/ScriptRuntime.java
774083,20120715090758,1.7R4,RESOLVED,NO,NO,20120725155606 20120802084744,toolsrc/org/mozilla/javascript/tools/shell/Global.java toolsrc/org/mozilla/javascript/tools/shell/Main.java toolsrc/org/mozilla/javascript/tools/shell/ShellLine.java
778421,20120728054734,1.7R4,RESOLVED,NO,NO,20120807080821,
778422,20120728060646,1.7R4,RESOLVED,NO,NO,20120807090504,
778549,20120729082642,1.7R4,RESOLVED,NO,NO,20120729172852 20120807091540,src/org/mozilla/javascript/NativeArray.java
780147,20120803071510,1.7R4,RESOLVED,NO,NO,20120803165626 20120808034133,src/org/mozilla/javascript/optimizer/Codegen.java src/org/mozilla/javascript/optimizer/Optimizer.java
780458,20120805032717,1.7R4,UNCONFIRMED,NO,NO,20120828170315,src/org/mozilla/javascript/ScriptRuntime.java
782363,20120813112449,1.7R4,UNCONFIRMED,NO,NO,20120814095918,src/org/mozilla/javascript/Interpreter.java src/org/mozilla/javascript/optimizer/Block.java src/org/mozilla/javascript/optimizer/Codegen.java src/org/mozilla/javascript/optimizer/Optimizer.java
783797,20120818112505,1.7R4,UNCONFIRMED,NO,NO,20120820192837 20150223122156,src/org/mozilla/javascript/Interpreter.java src/org/mozilla/javascript/NativeArray.java src/org/mozilla/javascript/NativeIterator.java src/org/mozilla/javascript/NativeString.java src/org/mozilla/javascript/Ref.java src/org/mozilla/javascript/ScriptRuntime.java src/org/mozilla/javascript/SpecialRef.java src/org/mozilla/javascript/commonjs/module/Require.java src/org/mozilla/javascript/optimizer/Codegen.java src/org/mozilla/javascript/optimizer/OptRuntime.java
784358,20120821082714,1.7R4,RESOLVED,NO,NO,20120821211340 20120827062648,src/org/mozilla/javascript/ScriptRuntime.java src/org/mozilla/javascript/ScriptableObject.java
789277,20120906135509,1.7R4,UNCONFIRMED,NO,NO,20120910131004,src/org/mozilla/javascript/Parser.java src/org/mozilla/javascript/TokenStream.java
798642,20121005164609,1.7R4,UNCONFIRMED,NO,NO,20140520200413,src/org/mozilla/javascript/Parser.java src/org/mozilla/javascript/ast/FunctionNode.java src/org/mozilla/javascript/ast/ObjectProperty.java
800616,20121011155734,1.7R4,UNCONFIRMED,NO,NO,20140520200826,src/org/mozilla/javascript/Parser.java src/org/mozilla/javascript/TokenStream.java testsrc/org/mozilla/javascript/tests/Bug491621Test.java
827538,20130107150304,1.7R4,RESOLVED,NO,NO,20130124151508,src/org/mozilla/javascript/NativeJavaMethod.java
835147,20130127092346,1.7R4,UNCONFIRMED,NO,NO,20130127122727,toolsrc/org/mozilla/javascript/tools/shell/Main.java
