bugID,opened_date,status,inheritance,overriding,fixed_date,modified_files,added_files,deleted_files
214608,20030731054254,VERIFIED,NO,NO,20030731170858,src/org/mozilla/javascript/JavaMembers.java,,
214945,20030803110554,RESOLVED,NO,NO,20030804125715,src/org/mozilla/javascript/IRFactory.java,,
214997,20030804011748,VERIFIED,NO,NO,20030806074753,build.xml src/build.xml toolsrc/build.xml,,
215923,20030812060902,RESOLVED,NO,NO,20030813060440,src/org/mozilla/javascript/NativeJavaMethod.java src/org/mozilla/javascript/resources/Messages.properties,,
217257,20030825151432,RESOLVED,NO,NO,20030826154513,src/org/mozilla/javascript/NativeGlobal.java,,
217268,20030825164136,RESOLVED,NO,NO,20030831194258,src/org/mozilla/javascript/DToA.java,,
217346,20030826094252,RESOLVED,NO,NO,20030830153444,src/org/mozilla/javascript/DToA.java,,
217379,20030826150403,RESOLVED,NO,NO,20030901090552,src/org/mozilla/javascript/regexp/RegExpImpl.java,,
217584,20030828040048,VERIFIED,NO,NO,20030829131934 20030830115915 20030902123241,src/org/mozilla/javascript/Context.java src/org/mozilla/javascript/DefaultErrorReporter.java src/org/mozilla/javascript/EvaluatorException.java src/org/mozilla/javascript/Interpreter.java src/org/mozilla/javascript/JavaScriptException.java src/org/mozilla/javascript/NativeGlobal.java src/org/mozilla/javascript/optimizer/Codegen.java,,
217951,20030901012513,VERIFIED,NO,NO,20030901110603,src/org/mozilla/javascript/Interpreter.java,,
218163,20030903013005,RESOLVED,YES,NO,20030905090436,src/org/mozilla/javascript/JavaMembers.java,,
218440,20030905105301,RESOLVED,NO,NO,20030910110611,src/org/mozilla/javascript/InterpretedFunction.java src/org/mozilla/javascript/Interpreter.java src/org/mozilla/javascript/NativeString.java src/org/mozilla/javascript/RegExpProxy.java src/org/mozilla/javascript/optimizer/Codegen.java src/org/mozilla/javascript/regexp/NativeRegExp.java src/org/mozilla/javascript/regexp/RegExpImpl.java,,
219055,20030912095657,VERIFIED,NO,NO,20030916160817,src/org/mozilla/javascript/BaseFunction.java src/org/mozilla/javascript/Context.java src/org/mozilla/javascript/EcmaError.java src/org/mozilla/javascript/FunctionObject.java src/org/mozilla/javascript/IdFunction.java src/org/mozilla/javascript/IdScriptable.java src/org/mozilla/javascript/Interpreter.java src/org/mozilla/javascript/JavaAdapter.java src/org/mozilla/javascript/NativeError.java src/org/mozilla/javascript/NativeGlobal.java src/org/mozilla/javascript/NativeNumber.java src/org/mozilla/javascript/RegExpProxy.java src/org/mozilla/javascript/ScriptRuntime.java src/org/mozilla/javascript/ScriptableObject.java src/org/mozilla/javascript/TokenStream.java src/org/mozilla/javascript/optimizer/Codegen.java src/org/mozilla/javascript/optimizer/OptRuntime.java src/org/mozilla/javascript/regexp/NativeRegExp.java src/org/mozilla/javascript/regexp/RegExpImpl.java src/org/mozilla/javascript/resources/Messages.properties,,
220362,20030926070551,VERIFIED,NO,NO,20030928200127,src/org/mozilla/javascript/FunctionNode.java src/org/mozilla/javascript/Interpreter.java src/org/mozilla/javascript/InterpreterData.java src/org/mozilla/javascript/Parser.java src/org/mozilla/javascript/optimizer/Codegen.java,,
220367,20030926083350,RESOLVED,NO,NO,20030926172533 20031207215629,src/org/mozilla/javascript/regexp/NativeRegExp.java src/org/mozilla/javascript/regexp/RegExpImpl.java,,
220584,20030928150300,RESOLVED,NO,NO,20030928225257,src/org/mozilla/javascript/NativeScript.java,,
222635,20031017085559,RESOLVED,NO,NO,20031017182429,src/org/mozilla/javascript/Interpreter.java,,
223435,20031023115636,RESOLVED,YES,NO,20031028083728 20040323162432,docs/scriptjava.html examples/SwingApplication.js src/org/mozilla/javascript/GlobalScope.java src/org/mozilla/javascript/JavaAdapter.java src/org/mozilla/javascript/NativeJavaObject.java,,
223451,20031023135735,RESOLVED,NO,NO,20031207160038,src/org/mozilla/javascript/regexp/NativeRegExp.java src/org/mozilla/javascript/resources/Messages.properties,,
224334,20031031144302,RESOLVED,YES,NO,20070119214348 20070121152818,CHANGELOG src/org/mozilla/javascript/FunctionObject.java src/org/mozilla/javascript/LazilyLoadedCtor.java src/org/mozilla/javascript/MemberBox.java src/org/mozilla/javascript/NativeObject.java src/org/mozilla/javascript/ScriptableObject.java src/org/mozilla/javascript/resources/Messages.properties,,
225366,20031111130305,VERIFIED,NO,NO,20031205232210,src/org/mozilla/javascript/regexp/NativeRegExp.java,,
225465,20031112083646,VERIFIED,NO,YES,20031113171530,src/org/mozilla/javascript/BaseFunction.java src/org/mozilla/javascript/Decompiler.java src/org/mozilla/javascript/NativeArray.java src/org/mozilla/javascript/NativeBoolean.java src/org/mozilla/javascript/NativeDate.java src/org/mozilla/javascript/NativeError.java src/org/mozilla/javascript/NativeGlobal.java src/org/mozilla/javascript/NativeMath.java src/org/mozilla/javascript/NativeNumber.java src/org/mozilla/javascript/NativeObject.java src/org/mozilla/javascript/NativeString.java src/org/mozilla/javascript/ScriptRuntime.java src/org/mozilla/javascript/ScriptableObject.java src/org/mozilla/javascript/regexp/NativeRegExp.java,,
225817,20031115104235,VERIFIED,NO,NO,20031117094501,src/org/mozilla/javascript/NativeError.java src/org/mozilla/javascript/NativeGlobal.java,,
225831,20031115144436,VERIFIED,NO,NO,20031204144122,src/org/mozilla/javascript/Context.java src/org/mozilla/javascript/IRFactory.java src/org/mozilla/javascript/Interpreter.java src/org/mozilla/javascript/Node.java src/org/mozilla/javascript/NodeTransformer.java src/org/mozilla/javascript/Parser.java src/org/mozilla/javascript/ScriptOrFnNode.java src/org/mozilla/javascript/ScriptRuntime.java src/org/mozilla/javascript/Token.java src/org/mozilla/javascript/optimizer/Block.java src/org/mozilla/javascript/optimizer/Codegen.java src/org/mozilla/javascript/optimizer/FatBlock.java src/org/mozilla/javascript/optimizer/OptTransformer.java src/org/mozilla/javascript/optimizer/Optimizer.java,,src/org/mozilla/javascript/PreorderNodeIterator.java
225926,20031116163520,RESOLVED,NO,NO,20031207153540,src/org/mozilla/javascript/regexp/NativeRegExp.java,,
226045,20031117195221,VERIFIED,NO,NO,20031124155144,src/org/mozilla/javascript/regexp/NativeRegExp.java,,
228336,20031212160331,RESOLVED,NO,NO,20040116151130,src/org/mozilla/javascript/regexp/NativeRegExp.java src/org/mozilla/javascript/resources/Messages.properties,,
229571,20031228045549,RESOLVED,NO,NO,20040106133551,src/org/mozilla/javascript/regexp/NativeRegExp.java,,
230883,20040114042021,RESOLVED,NO,NO,20040115201054,toolsrc/org/mozilla/javascript/tools/debugger/Main.java,,
233274,20040206080125,RESOLVED,NO,NO,20040206201636,src/org/mozilla/javascript/NativeArray.java,,
236108,20040301083230,RESOLVED,NO,NO,20061110152735,README.html apiClasses.properties build.properties build.xml deprecatedsrc/build.xml deprecatedsrc/org/mozilla/javascript/ClassDefinitionException.java deprecatedsrc/org/mozilla/javascript/NotAFunctionException.java deprecatedsrc/org/mozilla/javascript/PropertyException.java docs/RhinoDebugger.html docs/ScriptingJava.html docs/api.html docs/bsf.html docs/changes.html docs/debugger.html docs/doc.html docs/download.html docs/embedding-engine.html docs/examples.html docs/faq.html docs/footprint.html docs/help.html docs/index.html docs/javaone.html docs/jsc.html docs/limits.html docs/opt.html docs/overview.html docs/owner.js docs/perf.html docs/rhino15R1.html docs/rhino15R2.html docs/rhino15R3.html docs/rhino15R4-debugger.html docs/rhino15R4.html docs/rhino15R41.html docs/rhino15R5.html docs/rhino16R1.html docs/rhino16R2.html docs/rhino16R3.html docs/runtime.html docs/scopes.html docs/scriptjava.html docs/serialization.html docs/shell.html docs/tutorial.html examples/Control.java examples/Counter.java examples/CounterTest.java examples/DynamicScopes.java examples/E4X/e4x_example.js examples/File.java examples/Foo.java examples/Matrix.java examples/NervousText.html examples/NervousText.js examples/PrimitiveWrapFactory.java examples/RunScript.java examples/RunScript2.java examples/RunScript3.java examples/RunScript4.java examples/Shell.java examples/SwingApplication.js examples/checkParam.js examples/enum.js examples/jsdoc.js examples/liveConnect.js examples/unique.js src/build.xml src/org/mozilla/classfile/ByteCode.java src/org/mozilla/classfile/ClassFileWriter.java src/org/mozilla/javascript/Arguments.java src/org/mozilla/javascript/BaseFunction.java src/org/mozilla/javascript/Callable.java src/org/mozilla/javascript/ClassCache.java src/org/mozilla/javascript/ClassShutter.java src/org/mozilla/javascript/CompilerEnvirons.java src/org/mozilla/javascript/Context.java src/org/mozilla/javascript/ContextAction.java src/org/mozilla/javascript/ContextFactory.java src/org/mozilla/javascript/ContextListener.java src/org/mozilla/javascript/DToA.java src/org/mozilla/javascript/Decompiler.java src/org/mozilla/javascript/DefaultErrorReporter.java src/org/mozilla/javascript/DefiningClassLoader.java src/org/mozilla/javascript/Delegator.java src/org/mozilla/javascript/EcmaError.java src/org/mozilla/javascript/ErrorReporter.java src/org/mozilla/javascript/EvaluatorException.java src/org/mozilla/javascript/Function.java src/org/mozilla/javascript/FunctionNode.java src/org/mozilla/javascript/FunctionObject.java src/org/mozilla/javascript/GeneratedClassLoader.java src/org/mozilla/javascript/IRFactory.java src/org/mozilla/javascript/IdFunctionCall.java src/org/mozilla/javascript/IdFunctionObject.java src/org/mozilla/javascript/IdScriptableObject.java src/org/mozilla/javascript/ImporterTopLevel.java src/org/mozilla/javascript/InterfaceAdapter.java src/org/mozilla/javascript/InterpretedFunction.java src/org/mozilla/javascript/Interpreter.java src/org/mozilla/javascript/InterpreterData.java src/org/mozilla/javascript/JavaAdapter.java src/org/mozilla/javascript/JavaMembers.java src/org/mozilla/javascript/JavaScriptException.java src/org/mozilla/javascript/Kit.java src/org/mozilla/javascript/LazilyLoadedCtor.java src/org/mozilla/javascript/MemberBox.java src/org/mozilla/javascript/NativeArray.java src/org/mozilla/javascript/NativeBoolean.java src/org/mozilla/javascript/NativeCall.java src/org/mozilla/javascript/NativeDate.java src/org/mozilla/javascript/NativeError.java src/org/mozilla/javascript/NativeFunction.java src/org/mozilla/javascript/NativeGlobal.java src/org/mozilla/javascript/NativeJavaArray.java src/org/mozilla/javascript/NativeJavaClass.java src/org/mozilla/javascript/NativeJavaConstructor.java src/org/mozilla/javascript/NativeJavaMethod.java src/org/mozilla/javascript/NativeJavaObject.java src/org/mozilla/javascript/NativeJavaPackage.java src/org/mozilla/javascript/NativeJavaTopPackage.java src/org/mozilla/javascript/NativeMath.java src/org/mozilla/javascript/NativeNumber.java src/org/mozilla/javascript/NativeObject.java src/org/mozilla/javascript/NativeScript.java src/org/mozilla/javascript/NativeString.java src/org/mozilla/javascript/NativeWith.java src/org/mozilla/javascript/Node.java src/org/mozilla/javascript/NodeTransformer.java src/org/mozilla/javascript/ObjArray.java src/org/mozilla/javascript/ObjToIntMap.java src/org/mozilla/javascript/Parser.java src/org/mozilla/javascript/PolicySecurityController.java src/org/mozilla/javascript/Ref.java src/org/mozilla/javascript/RefCallable.java src/org/mozilla/javascript/RegExpProxy.java src/org/mozilla/javascript/RhinoException.java src/org/mozilla/javascript/Script.java src/org/mozilla/javascript/ScriptOrFnNode.java src/org/mozilla/javascript/ScriptRuntime.java src/org/mozilla/javascript/Scriptable.java src/org/mozilla/javascript/ScriptableObject.java src/org/mozilla/javascript/SecureCaller.java src/org/mozilla/javascript/SecurityController.java src/org/mozilla/javascript/SecurityUtilities.java src/org/mozilla/javascript/SpecialRef.java src/org/mozilla/javascript/Synchronizer.java src/org/mozilla/javascript/Token.java src/org/mozilla/javascript/TokenStream.java src/org/mozilla/javascript/UintMap.java src/org/mozilla/javascript/Undefined.java src/org/mozilla/javascript/UniqueTag.java src/org/mozilla/javascript/VMBridge.java src/org/mozilla/javascript/WrapFactory.java src/org/mozilla/javascript/WrappedException.java src/org/mozilla/javascript/Wrapper.java src/org/mozilla/javascript/continuations/Continuation.java src/org/mozilla/javascript/debug/DebugFrame.java src/org/mozilla/javascript/debug/DebuggableObject.java src/org/mozilla/javascript/debug/DebuggableScript.java src/org/mozilla/javascript/debug/Debugger.java src/org/mozilla/javascript/jdk11/VMBridge_jdk11.java src/org/mozilla/javascript/jdk13/VMBridge_jdk13.java src/org/mozilla/javascript/optimizer/Block.java src/org/mozilla/javascript/optimizer/ClassCompiler.java src/org/mozilla/javascript/optimizer/Codegen.java src/org/mozilla/javascript/optimizer/DataFlowBitSet.java src/org/mozilla/javascript/optimizer/OptFunctionNode.java src/org/mozilla/javascript/optimizer/OptRuntime.java src/org/mozilla/javascript/optimizer/OptTransformer.java src/org/mozilla/javascript/optimizer/Optimizer.java src/org/mozilla/javascript/regexp/NativeRegExp.java src/org/mozilla/javascript/regexp/NativeRegExpCtor.java src/org/mozilla/javascript/regexp/RegExpImpl.java src/org/mozilla/javascript/regexp/SubString.java src/org/mozilla/javascript/resources/Messages.properties src/org/mozilla/javascript/resources/Messages_fr.properties src/org/mozilla/javascript/serialize/ScriptableInputStream.java src/org/mozilla/javascript/serialize/ScriptableOutputStream.java src/org/mozilla/javascript/xml/XMLLib.java src/org/mozilla/javascript/xml/XMLObject.java testsrc/org/mozilla/javascript/StandardTests.java toolsrc/build.xml toolsrc/org/mozilla/javascript/tools/ToolErrorReporter.java toolsrc/org/mozilla/javascript/tools/debugger/Dim.java toolsrc/org/mozilla/javascript/tools/debugger/GuiCallback.java toolsrc/org/mozilla/javascript/tools/debugger/Main.java toolsrc/org/mozilla/javascript/tools/debugger/ScopeProvider.java toolsrc/org/mozilla/javascript/tools/debugger/SwingGui.java toolsrc/org/mozilla/javascript/tools/debugger/build.xml toolsrc/org/mozilla/javascript/tools/debugger/test.js toolsrc/org/mozilla/javascript/tools/idswitch/CodePrinter.java toolsrc/org/mozilla/javascript/tools/idswitch/FileBody.java toolsrc/org/mozilla/javascript/tools/idswitch/IdValuePair.java toolsrc/org/mozilla/javascript/tools/idswitch/Main.java toolsrc/org/mozilla/javascript/tools/idswitch/README toolsrc/org/mozilla/javascript/tools/idswitch/SwitchGenerator.java toolsrc/org/mozilla/javascript/tools/jsc/Main.java toolsrc/org/mozilla/javascript/tools/resources/Messages.properties toolsrc/org/mozilla/javascript/tools/shell/ConsoleTextArea.java toolsrc/org/mozilla/javascript/tools/shell/Environment.java toolsrc/org/mozilla/javascript/tools/shell/Global.java toolsrc/org/mozilla/javascript/tools/shell/JSConsole.java toolsrc/org/mozilla/javascript/tools/shell/JavaPolicySecurity.java toolsrc/org/mozilla/javascript/tools/shell/Main.java toolsrc/org/mozilla/javascript/tools/shell/QuitAction.java toolsrc/org/mozilla/javascript/tools/shell/SecurityProxy.java toolsrc/org/mozilla/javascript/tools/shell/ShellContextFactory.java xmlimplsrc/build.xml xmlimplsrc/org/mozilla/javascript/xmlimpl/LogicalEquality.java xmlimplsrc/org/mozilla/javascript/xmlimpl/Namespace.java xmlimplsrc/org/mozilla/javascript/xmlimpl/NamespaceHelper.java xmlimplsrc/org/mozilla/javascript/xmlimpl/QName.java xmlimplsrc/org/mozilla/javascript/xmlimpl/XML.java xmlimplsrc/org/mozilla/javascript/xmlimpl/XMLCtor.java xmlimplsrc/org/mozilla/javascript/xmlimpl/XMLLibImpl.java xmlimplsrc/org/mozilla/javascript/xmlimpl/XMLList.java xmlimplsrc/org/mozilla/javascript/xmlimpl/XMLName.java xmlimplsrc/org/mozilla/javascript/xmlimpl/XMLObjectImpl.java xmlimplsrc/org/mozilla/javascript/xmlimpl/XMLWithScope.java,,
236117,20040301102140,RESOLVED,NO,NO,20040303195925,src/org/mozilla/javascript/BaseFunction.java src/org/mozilla/javascript/Context.java src/org/mozilla/javascript/ScriptRuntime.java src/org/mozilla/javascript/WrapFactory.java,,
236193,20040302053311,RESOLVED,NO,NO,20040303112033,src/org/mozilla/javascript/Context.java src/org/mozilla/javascript/Interpreter.java src/org/mozilla/javascript/InterpreterData.java src/org/mozilla/javascript/JavaAdapter.java src/org/mozilla/javascript/SecurityController.java src/org/mozilla/javascript/optimizer/Codegen.java,,
237771,20040317052553,RESOLVED,YES,NO,20040317183639,src/org/mozilla/javascript/BaseFunction.java src/org/mozilla/javascript/NativeArray.java src/org/mozilla/javascript/NativeBoolean.java src/org/mozilla/javascript/NativeDate.java src/org/mozilla/javascript/NativeError.java src/org/mozilla/javascript/NativeMath.java src/org/mozilla/javascript/NativeNumber.java src/org/mozilla/javascript/NativeObject.java src/org/mozilla/javascript/NativeString.java src/org/mozilla/javascript/ScriptRuntime.java src/org/mozilla/javascript/ScriptableObject.java src/org/mozilla/javascript/regexp/NativeRegExp.java,,
238649,20040325095647,RESOLVED,NO,NO,20040418093030 20040418121506,build.xml docs/api.html docs/footprint.html src/org/mozilla/javascript/optimizer/Codegen.java,,src/org/mozilla/javascript/ClassNameHelper.java src/org/mozilla/javascript/ClassRepository.java src/org/mozilla/javascript/NotAFunctionException.java src/org/mozilla/javascript/optimizer/OptClassNameHelper.java
238699,20040325141606,RESOLVED,NO,NO,20040326124200,src/org/mozilla/javascript/optimizer/Codegen.java,,
239068,20040329054053,RESOLVED,NO,NO,20040329151534,src/org/mozilla/javascript/IdScriptable.java,,
243057,20040508164431,RESOLVED,NO,NO,20040531145120,src/org/mozilla/javascript/IRFactory.java src/org/mozilla/javascript/Interpreter.java src/org/mozilla/javascript/ScriptRuntime.java src/org/mozilla/javascript/Token.java src/org/mozilla/javascript/optimizer/Block.java src/org/mozilla/javascript/optimizer/Codegen.java src/org/mozilla/javascript/resources/Messages.properties,,
244492,20040524022211,RESOLVED,YES,NO,20040607164027 20040910175005,apiClasses.properties build.xml src/org/mozilla/javascript/ClassDefinitionException.java src/org/mozilla/javascript/Context.java src/org/mozilla/javascript/ContextFactory.java src/org/mozilla/javascript/EcmaError.java src/org/mozilla/javascript/EvaluatorException.java src/org/mozilla/javascript/JavaScriptException.java src/org/mozilla/javascript/LazilyLoadedCtor.java src/org/mozilla/javascript/NativeGlobal.java src/org/mozilla/javascript/ScriptRuntime.java src/org/mozilla/javascript/ScriptableObject.java src/org/mozilla/javascript/WrappedException.java src/org/mozilla/javascript/optimizer/ClassCompiler.java toolsrc/org/mozilla/javascript/tools/ToolErrorReporter.java toolsrc/org/mozilla/javascript/tools/resources/Messages.properties toolsrc/org/mozilla/javascript/tools/shell/Main.java,src/org/mozilla/javascript/RhinoException.java,
245882,20040608081628,RESOLVED,YES,NO,20040608233030 20040609073631 20040609170101 20040816161127,src/org/mozilla/javascript/Context.java src/org/mozilla/javascript/IdScriptable.java src/org/mozilla/javascript/ImporterTopLevel.java,,
249471,20040701141807,RESOLVED,NO,NO,20040702065521,src/org/mozilla/javascript/NativeGlobal.java,,
253323,20040727134144,RESOLVED,NO,NO,20040729082842,src/org/mozilla/javascript/Parser.java,,
254778,20040808053457,RESOLVED,NO,NO,20040808134508,src/org/mozilla/javascript/CompilerEnvirons.java src/org/mozilla/javascript/IRFactory.java src/org/mozilla/javascript/Interpreter.java src/org/mozilla/javascript/Node.java src/org/mozilla/javascript/NodeTransformer.java src/org/mozilla/javascript/Parser.java src/org/mozilla/javascript/optimizer/Codegen.java src/org/mozilla/javascript/optimizer/OptTransformer.java src/org/mozilla/javascript/resources/Messages.properties,,
254915,20040809083938,RESOLVED,NO,NO,20040809165706,src/org/mozilla/javascript/Interpreter.java src/org/mozilla/javascript/ScriptRuntime.java src/org/mozilla/javascript/optimizer/Codegen.java,,
255549,20040813110905,VERIFIED,NO,NO,20040813193132,src/org/mozilla/javascript/NativeJavaMethod.java,,
255595,20040814021615,RESOLVED,YES,YES,20040814151238 20040816095715,src/org/mozilla/javascript/Context.java src/org/mozilla/javascript/JavaAdapter.java src/org/mozilla/javascript/ScriptRuntime.java src/org/mozilla/javascript/ScriptableObject.java,,
255891,20040817103738,RESOLVED,NO,NO,20040817183338 20040901141700,docs/scopes.html examples/DynamicScopes.java src/org/mozilla/javascript/CompilerEnvirons.java src/org/mozilla/javascript/Context.java src/org/mozilla/javascript/ContextFactory.java src/org/mozilla/javascript/Kit.java src/org/mozilla/javascript/ScriptRuntime.java,,
256317,20040820103600,RESOLVED,NO,NO,20040820174323,src/org/mozilla/javascript/IRFactory.java src/org/mozilla/javascript/Interpreter.java src/org/mozilla/javascript/ScriptRuntime.java src/org/mozilla/javascript/Token.java src/org/mozilla/javascript/optimizer/Codegen.java src/org/mozilla/javascript/resources/Messages.properties,,
256318,20040820110106,RESOLVED,NO,NO,20040820180550,src/org/mozilla/javascript/ScriptRuntime.java src/org/mozilla/javascript/ScriptableObject.java xmlimplsrc/org/mozilla/javascript/xmlimpl/Namespace.java xmlimplsrc/org/mozilla/javascript/xmlimpl/QName.java xmlimplsrc/org/mozilla/javascript/xmlimpl/XMLObjectImpl.java,,
256321,20040820111657,RESOLVED,NO,NO,20040820182520,src/org/mozilla/javascript/IdScriptableObject.java src/org/mozilla/javascript/ScriptableObject.java,,
256339,20040820135355,RESOLVED,NO,NO,20040820225036 20040820230128,docs/changes.html src/org/mozilla/javascript/Context.java src/org/mozilla/javascript/InterpretedFunction.java src/org/mozilla/javascript/Interpreter.java,,
256387,20040821023418,RESOLVED,NO,NO,20040821122642,src/org/mozilla/javascript/Parser.java xmlimplsrc/org/mozilla/javascript/xmlimpl/Namespace.java xmlimplsrc/org/mozilla/javascript/xmlimpl/QName.java xmlimplsrc/org/mozilla/javascript/xmlimpl/XML.java xmlimplsrc/org/mozilla/javascript/xmlimpl/XMLLibImpl.java xmlimplsrc/org/mozilla/javascript/xmlimpl/XMLList.java xmlimplsrc/org/mozilla/javascript/xmlimpl/XMLObjectImpl.java,,
256389,20040821024350,RESOLVED,NO,NO,20040821111024,src/org/mozilla/javascript/CompilerEnvirons.java src/org/mozilla/javascript/Parser.java src/org/mozilla/javascript/TokenStream.java,,
256575,20040823035715,RESOLVED,NO,NO,20040824112313,src/org/mozilla/javascript/Parser.java src/org/mozilla/javascript/TokenStream.java,,
256621,20040823121624,RESOLVED,NO,NO,20040823230100,src/org/mozilla/javascript/Parser.java src/org/mozilla/javascript/resources/Messages.properties,,
256691,20040824024315,RESOLVED,NO,NO,20040824113859,xmlimplsrc/org/mozilla/javascript/xmlimpl/XML.java,,
256865,20040825083254,RESOLVED,NO,NO,20040825172201,src/org/mozilla/classfile/ByteCode.java src/org/mozilla/classfile/ClassFileWriter.java src/org/mozilla/javascript/optimizer/Codegen.java,,
257423,20040830063850,RESOLVED,NO,NO,20040830144823,src/org/mozilla/javascript/optimizer/Codegen.java,,
257425,20040830065108,RESOLVED,NO,NO,20040830145724,src/org/mozilla/javascript/ScriptRuntime.java src/org/mozilla/javascript/xml/XMLLib.java,,
258144,20040905210555,RESOLVED,NO,NO,20040907191139,src/org/mozilla/javascript/optimizer/ClassCompiler.java src/org/mozilla/javascript/optimizer/Codegen.java toolsrc/org/mozilla/javascript/tools/jsc/Main.java,,
258183,20040906083934,RESOLVED,NO,NO,20040906200554,src/org/mozilla/javascript/IRFactory.java src/org/mozilla/javascript/Interpreter.java src/org/mozilla/javascript/Node.java src/org/mozilla/javascript/ScriptRuntime.java src/org/mozilla/javascript/Token.java src/org/mozilla/javascript/optimizer/Codegen.java,,
258207,20040906125430,RESOLVED,NO,NO,20040906200554,src/org/mozilla/javascript/IRFactory.java src/org/mozilla/javascript/Interpreter.java src/org/mozilla/javascript/Node.java src/org/mozilla/javascript/ScriptRuntime.java src/org/mozilla/javascript/Token.java src/org/mozilla/javascript/optimizer/Codegen.java,,
258419,20040908045848,RESOLVED,NO,NO,20040916173001,src/org/mozilla/javascript/regexp/NativeRegExp.java,,
258844,20040911024606,RESOLVED,NO,NO,20040912130534 20040916182741 20040916190434 20041009220703 20041012135852,docs/changes.html src/org/mozilla/javascript/Context.java src/org/mozilla/javascript/ContextFactory.java src/org/mozilla/javascript/Interpreter.java src/org/mozilla/javascript/ScriptRuntime.java src/org/mozilla/javascript/serialize/ScriptableOutputStream.java toolsrc/org/mozilla/javascript/tools/shell/Main.java toolsrc/org/mozilla/javascript/tools/shell/ShellContextFactory.java,src/org/mozilla/javascript/Continuation.java,
258958,20040912070015,VERIFIED,NO,NO,20040912163939,src/org/mozilla/javascript/serialize/ScriptableOutputStream.java,,
261278,20040923135500,RESOLVED,YES,NO,20040923213421 20041028141304,docs/shell.html src/org/mozilla/javascript/Context.java src/org/mozilla/javascript/ContextFactory.java src/org/mozilla/javascript/ScriptRuntime.java src/org/mozilla/javascript/resources/Messages.properties toolsrc/org/mozilla/javascript/tools/shell/Main.java toolsrc/org/mozilla/javascript/tools/shell/ShellContextFactory.java,,
262447,20041001070832,RESOLVED,NO,NO,20041001145945,src/org/mozilla/javascript/ScriptableObject.java,,
262687,20041003031918,RESOLVED,NO,NO,20041003112307,toolsrc/org/mozilla/javascript/tools/shell/JavaPolicySecurity.java,,
263978,20041012000339,RESOLVED,NO,NO,20041016003704,docs/changes.html docs/download.html src/org/mozilla/javascript/Context.java,,
264637,20041016044910,RESOLVED,YES,NO,20041017141819 20050117130633,src/org/mozilla/javascript/BaseFunction.java src/org/mozilla/javascript/FunctionObject.java src/org/mozilla/javascript/IdFunctionObject.java src/org/mozilla/javascript/InterpretedFunction.java src/org/mozilla/javascript/Interpreter.java src/org/mozilla/javascript/InterpreterData.java src/org/mozilla/javascript/NativeFunction.java src/org/mozilla/javascript/NativeJavaConstructor.java src/org/mozilla/javascript/NativeJavaMethod.java src/org/mozilla/javascript/ScriptRuntime.java src/org/mozilla/javascript/optimizer/Codegen.java src/org/mozilla/javascript/regexp/NativeRegExpCtor.java,,
265871,20041024105044,VERIFIED,NO,NO,20060525212230,docs/RhinoDebugger.html,,
266418,20041028022344,RESOLVED,NO,NO,20041028113138,src/org/mozilla/javascript/regexp/NativeRegExp.java,,
271401,20041123083618,RESOLVED,YES,NO,20041207001031,build.properties src/org/mozilla/javascript/FunctionObject.java src/org/mozilla/javascript/ScriptableObject.java,,
271545,20041124064601,RESOLVED,NO,NO,20041124231638,xmlimplsrc/org/mozilla/javascript/xmlimpl/XML.java,,
274311,20041212102812,RESOLVED,NO,NO,20070604134657,toolsrc/org/mozilla/javascript/tools/resources/Messages.properties toolsrc/org/mozilla/javascript/tools/shell/Global.java toolsrc/org/mozilla/javascript/tools/shell/Main.java,,
274467,20041213105009,RESOLVED,NO,NO,20050216195703 20050228123904,src/org/mozilla/javascript/Context.java src/org/mozilla/javascript/InterpretedFunction.java src/org/mozilla/javascript/Interpreter.java src/org/mozilla/javascript/MemberBox.java src/org/mozilla/javascript/RhinoException.java xmlimplsrc/org/mozilla/javascript/xmlimpl/XMLName.java,,
277537,20050108080215,RESOLVED,NO,NO,20050114141356,xmlimplsrc/org/mozilla/javascript/xmlimpl/XMLLibImpl.java,,
277935,20050111072824,RESOLVED,NO,NO,20050112142106,src/org/mozilla/javascript/IRFactory.java,,
278701,20050117045403,RESOLVED,NO,NO,20050801135033,toolsrc/org/mozilla/javascript/tools/debugger/SwingGui.java,,
280047,20050127082436,RESOLVED,NO,NO,20050127163538 20050209154650,src/org/mozilla/javascript/BaseFunction.java src/org/mozilla/javascript/ClassCache.java src/org/mozilla/javascript/Delegator.java src/org/mozilla/javascript/Interpreter.java src/org/mozilla/javascript/NativeJavaMethod.java src/org/mozilla/javascript/ScriptRuntime.java src/org/mozilla/javascript/ScriptableObject.java src/org/mozilla/javascript/Undefined.java src/org/mozilla/javascript/WrapFactory.java src/org/mozilla/javascript/optimizer/Codegen.java xmlimplsrc/org/mozilla/javascript/xmlimpl/XMLList.java,,
280629,20050201012757,RESOLVED,NO,NO,20050201204121,toolsrc/org/mozilla/javascript/tools/debugger/Main.java,,
281067,20050204065147,RESOLVED,NO,NO,20050204155305,src/org/mozilla/javascript/Context.java,,
